system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,Texture,class,elevation_normalized,random,.geo
1_1_2_0,30.0,391.0,473.0,254.0,91.0,-0.9995189,0.20086776,0.10716572,0.0011460828939356667,1,0.052120876,0.5433046328774924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.8363967845595,43.7156599021566]}"
1_1_3_0,32.0,419.0,472.0,188.0,80.0,-0.99957544,0.21459784,0.10393096,0.002047183891653502,1,0.052120876,0.6817292910416574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.49467765048044,43.96628986642595]}"
1_1_4_0,59.0,301.5,212.5,110.5,92.5,-0.9996588,0.19972104,0.08142993,0.001483375171005071,1,0.052120876,0.25022654539801725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.12115815534354,44.14496477643732]}"
1_1_6_0,53.0,320.6666666666667,236.5,110.0,84.8,-0.99966294,0.2028458,0.08516776,5.134398279349085E-4,1,0.052120876,0.12215824436560441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4477855926494,44.20802650938251]}"
1_1_7_0,1714.0,513.0,610.0,750.0,1496.0,-0.9994621,0.0039903037,-0.0034412243,0.01143514766727994,1,0.054061547,0.2520853673762786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.17829100741353,43.96332542598836]}"
1_1_10_0,74.5,374.0,293.0,150.0,130.0,-0.9996502,0.21966109,0.08486784,6.666243132486518E-4,1,0.052120876,0.03331331710481156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.48838486920975,43.35777109296339]}"
1_1_11_0,78.5,373.5,260.0,127.0,106.0,-0.99965394,0.20996219,0.07588284,8.262341734220284E-4,1,0.052120876,0.7674337090788176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.45469804605527,43.27234130944362]}"
1_1_12_0,129.0,467.0,450.5,220.5,173.0,-0.99952626,0.16659343,0.090634115,0.0025029320690197836,1,0.052120876,0.1769756791413798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.76192187322414,44.02962109395638]}"
1_1_14_0,126.5,388.0,292.5,176.0,157.5,-0.9995657,0.107592046,0.0593276,0.0015282572398442257,1,0.052120876,0.4251867093211391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.67541411136344,44.007522537967034]}"
1_1_15_0,56.0,348.0,679.0,287.0,92.0,-0.99945825,0.14148507,0.08539292,0.009283349798337066,1,0.054893263,0.10896485887462137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.22096555769107,43.571749793640656]}"
1_1_18_0,42.5,623.0,760.0,306.5,76.5,-0.9994694,0.17828698,0.115546755,0.003101268731541131,1,0.0515664,0.23753226758606072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.48757638545403,42.4371775897977]}"
1_1_19_0,87.0,497.0,480.0,184.0,125.0,-0.99960446,0.21672079,0.09096419,6.53217171968155E-4,1,0.0515664,0.4460854210034769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.67837855180103,42.363875062613545]}"
1_1_21_0,195.5,359.0,579.5,410.0,302.0,-0.9994432,0.07191235,0.06213692,0.04692618323281196,1,0.05295259,0.15515955402696557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.93089497816702,42.62717127238898]}"
1_1_22_0,61.0,514.0,524.5,328.0,123.0,-0.99956554,0.17688021,0.07394252,0.003191025827161162,1,0.05128916,0.19562742736895988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.15942638644702,42.051800332910425]}"
1_1_23_0,67.5,269.0,322.0,220.5,106.0,-0.9995542,0.12958136,0.078797825,0.01806530703174523,1,0.061269753,0.5340004947487856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59600761452911,42.217000513660004]}"
1_1_24_0,55.5,726.5,772.5,372.0,129.0,-0.9995052,0.1985673,0.107250325,0.004407180027136577,1,0.05128916,0.2798792550399892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.12708703621873,42.17954076631222]}"
1_1_25_0,80.5,726.0,714.0,322.5,145.0,-0.999465,0.22297138,0.10317149,0.0028080167040347107,1,0.05128916,0.04989519557394961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.13463288460532,42.207298708591516]}"
1_1_26_0,139.0,730.5,708.0,299.0,172.0,-0.99954176,0.20038784,0.102807455,0.03292499750185633,1,0.05128916,0.1828483347151335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10633595315556,42.269551957781]}"
1_1_27_0,107.0,707.0,671.5,288.0,137.0,-0.99950224,0.21073043,0.108519755,0.042121026517253336,1,0.05128916,0.719327451024134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.01740274002773,42.33153571238525]}"
1_1_28_0,93.0,653.0,634.0,317.0,155.0,-0.9995865,0.20010197,0.10221205,0.00285275688563368,1,0.0515664,0.023111688383579687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.83845833543113,42.35659870881218]}"
1_1_29_0,110.0,215.0,250.0,144.0,111.0,-0.9996295,0.16116352,0.075690515,0.02391749744190497,1,0.056556694,0.46885708142513594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.01228234290825,42.64630538794073]}"
1_1_30_0,63.0,281.0,419.0,265.0,159.0,-0.99955094,0.12160301,0.07936771,0.008318920796783352,1,0.06653729,0.24814253863213198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45694840854742,43.11226152581352]}"
1_1_31_0,49.0,443.0,386.0,101.0,87.5,-0.99961156,0.2657223,0.10277159,8.968740124194219E-4,1,0.052120876,0.7663733037958123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.45550652981098,43.10498517201215]}"
1_1_32_0,41.0,292.0,375.0,252.0,117.0,-0.9995291,0.13642381,0.06612246,0.013933744069291232,1,0.060992513,0.04647017451469715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.04140148095928,43.24593084009051]}"
1_1_33_0,34.5,182.5,207.5,145.0,79.5,-0.9996666,0.1730689,0.07615582,0.0039501025314263504,1,0.07263654,0.3248514629878241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.61856447672422,43.4984472664565]}"
1_1_35_0,89.5,489.0,415.5,144.0,126.5,-0.9995776,0.2336588,0.092425644,7.176602485586609E-4,1,0.052120876,0.24776416906154441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34043234191526,43.0392284932146]}"
1_1_36_0,43.0,472.0,703.0,396.0,99.0,-0.99942476,0.13701497,0.07379929,0.013558495048382649,1,0.082062654,0.1564566758795759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.37097963585718,42.58459112792171]}"
1_1_37_0,44.0,260.0,366.0,138.0,80.0,-0.99958223,0.19979534,0.08683801,0.014638903249453666,1,0.08150818,0.25287159197672904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.36424227122627,42.6048032218144]}"
1_1_39_0,64.0,184.5,224.0,118.5,75.0,-0.99966705,0.1632767,0.06862197,0.02039842984178253,1,0.084280565,0.08100846589370769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.35669642283968,42.699126326646955]}"
1_1_40_0,51.5,201.5,223.5,123.5,93.0,-0.99966574,0.16576739,0.07510587,0.010214215902491407,1,0.083726086,0.7086304098579076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.15322801098661,42.830909178827284]}"
1_1_41_0,73.5,647.0,671.0,379.5,130.0,-0.99952424,0.21884827,0.10211891,0.002369419437857419,1,0.05128916,0.5340378682792822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.17370959946453,41.969065495243015]}"
1_1_42_0,59.0,559.0,817.0,384.0,183.0,-0.99952394,0.19587924,0.1046959,0.0029431222896967556,1,0.05128916,0.6339782131509808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32193162134425,41.82380791380089]}"
1_1_43_0,47.5,706.0,830.5,416.5,116.0,-0.99943155,0.17263842,0.08578371,7.083889115962316E-4,1,0.05128916,0.6539097809118916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.20254552008477,41.71008119883136]}"
1_1_44_0,194.0,714.0,701.0,442.0,223.0,-0.9995541,0.18164532,0.09765206,9.401618407673144E-4,1,0.05128916,0.7849441612612503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.92227115143947,41.92621585619052]}"
1_1_45_0,85.5,747.0,781.5,398.0,151.5,-0.9994849,0.21800007,0.10593303,0.0015032348241188918,1,0.05128916,0.4521906880979101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.04327422021038,41.969065495243015]}"
1_1_46_0,787.0,384.0,497.0,465.0,1643.0,-0.99948686,0.08477164,0.060535826,0.005000406987960959,1,0.05128916,0.14385866881608034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.20470147676666,42.00868119927269]}"
1_1_47_0,71.5,197.0,233.0,123.0,83.5,-0.99962944,0.1887402,0.078024335,0.014928682700078948,1,0.0845578,0.7638618438965179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.15332241679687,42.072551415973585]}"
1_1_48_0,43.5,224.5,267.5,154.0,110.0,-0.9996009,0.1629355,0.060855728,0.0044230044636242825,1,0.054893263,0.6358559757896204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.94411393568913,42.55413823979006]}"
1_1_49_0,53.0,266.5,374.5,200.5,115.5,-0.999574,0.16684482,0.09125087,0.008113735506655262,1,0.06626005,0.03985282868108686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.53475166071587,42.60318625430299]}"
1_1_50_0,52.0,236.0,350.0,220.0,127.0,-0.9995528,0.13458857,0.06681963,0.013482057874839741,1,0.0515664,0.5751277473039587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.1820776544524,42.777549250950585]}"
1_1_51_0,45.0,242.0,229.0,150.0,90.0,-0.99951947,0.07400653,0.0336231,0.007455441855566382,1,0.052120876,0.6695700395777938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.40710563312433,43.37178481139565]}"
1_1_54_0,40.0,270.5,174.0,88.5,65.5,-0.99963844,0.20203418,0.055266492,6.997710234141961E-4,1,0.052120876,0.5882490221336308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.46262151768292,43.08315611060805]}"
1_1_56_0,89.5,303.5,204.0,133.5,115.0,-0.9996577,0.17268273,0.0720459,3.7525439712187954E-4,1,0.052120876,0.41345568559128776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.29650472452181,43.751233187407735]}"
1_1_57_0,48.0,276.0,165.0,77.0,56.0,-0.9996296,0.17012979,0.054910965,8.664635123890581E-4,1,0.052120876,0.5207232700732515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.86794137387766,43.19445737431046]}"
1_1_58_0,36.0,250.0,167.0,85.0,61.0,-0.9996391,0.20756458,0.054850277,6.066064565601481E-4,1,0.052120876,0.4023192024616601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.7690368610961,42.887503041726816]}"
1_1_60_0,66.0,201.5,223.0,125.5,103.0,-0.9995909,0.15317726,0.080696754,0.017817689915406082,1,0.07540893,0.1546743086494473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.68944155264126,41.392347082838285]}"
1_1_61_0,69.5,703.5,924.0,739.0,297.5,-0.99941283,0.104648784,0.06823287,0.0015866847135728097,1,0.05128916,0.2779955126255935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.9120303572005,41.44894094573782]}"
1_1_62_0,93.5,652.5,793.0,379.0,159.0,-0.99941,0.18469946,0.08922869,0.0027051670329220996,1,0.05128916,0.5197314261922495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.99153125984509,41.59473751635041]}"
1_1_64_0,75.0,296.0,300.0,169.0,120.0,-0.99961257,0.18862294,0.08677963,0.011321616852923468,1,0.065151095,0.0809549685783938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.40953108439146,41.208282281122194]}"
1_1_66_0,34.0,418.0,347.5,128.0,63.0,-0.99949634,0.25339517,0.11173709,0.0014283509360500156,1,0.052120876,0.08396788158202206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.91321646419728,41.77152596426514]}"
1_1_67_0,45.0,449.0,363.0,150.0,85.0,-0.99940664,0.2576912,0.11936761,0.0019363715537376786,1,0.052120876,0.1081799167435058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.71810238448651,41.86261513407486]}"
1_1_68_0,19.0,422.0,345.5,107.5,44.0,-0.99936426,0.25486073,0.122865014,9.258015394938876E-4,1,0.052120876,0.6691304077498477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.12881213238596,41.68501820240443]}"
1_1_69_0,46.0,207.5,188.5,129.5,116.0,-0.99970406,0.17911054,0.07193323,0.0027508685360072447,1,0.11200444,0.2488829639606056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48058324908347,44.24413878380412]}"
1_1_70_0,39.0,196.0,231.5,102.5,76.5,-0.9996633,0.20777896,0.08028057,0.006309836281287302,1,0.107568614,0.18254899838797434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.23992458446784,44.32040575142587]}"
1_1_71_0,55.0,209.0,212.0,138.0,104.0,-0.999695,0.16351578,0.07293868,5.847722335202576E-4,1,0.09869698,0.48534900879057663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.73731718300297,44.33307199693195]}"
1_1_72_0,46.0,239.0,175.0,77.0,102.0,-0.9997128,0.22209947,0.07550848,0.012352065017823335,1,0.10008317,0.3503710803870872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.73785617217344,44.481294018811674]}"
1_1_74_0,100.0,419.5,398.0,215.5,177.5,-0.9996125,0.16248567,0.060911,6.451974913037468E-4,1,0.05128916,0.7730075330977503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.72706266591845,42.16525755329472]}"
1_1_76_0,65.0,318.0,207.0,126.0,105.0,-0.99964625,0.17793542,0.05739461,8.417987041222541E-4,1,0.052120876,0.6081068360357043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.98011808145492,43.486858999291364]}"
1_1_78_0,43.0,198.5,222.5,110.5,131.5,-0.99965364,0.19605912,0.080999255,6.567661306843842E-4,1,0.06709176,0.4822481608084901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.1602485930483,44.43332398263969]}"
1_1_79_0,212.0,432.0,342.0,262.0,237.0,-0.9996197,0.16552618,0.08084692,9.893643137340636E-4,1,0.05350707,0.09303532652338908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.19393541620278,44.669131744721064]}"
1_1_80_0,54.0,343.5,246.0,102.0,112.0,-0.9996137,0.1801477,0.06574355,0.0015642005585494241,1,0.05350707,0.7166583700546273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.14434841251938,44.65242308043644]}"
1_1_82_0,40.5,207.5,137.0,75.5,52.0,-0.99962956,0.18617448,0.066795744,4.90076799775545E-4,1,0.052120876,0.34456436175863314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.33784552471872,44.59636820670738]}"
1_1_83_0,71.0,226.0,145.0,102.0,76.0,-0.9996239,0.18256244,0.07164118,6.62401279844897E-4,1,0.052120876,0.7425927042777177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.44402639130165,44.34789419911992]}"
1_1_84_0,62.0,286.0,210.0,140.0,107.0,-0.9996386,0.20036848,0.07259786,0.002186929217672154,1,0.052120876,0.12313761465345041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.9593000382726,43.9816510577844]}"
1_1_85_0,23.0,250.5,250.0,91.5,98.0,-0.99966395,0.20571616,0.066612154,7.401045064032801E-4,1,0.06210147,0.7808243051085432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.55315797547661,44.79013481349196]}"
1_1_86_0,56.0,184.0,171.0,113.0,94.0,-0.9996656,0.18095858,0.07255546,0.01210530656166507,1,0.056833934,0.4118008077767358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46611122444543,44.44356477687865]}"
1_1_87_0,54.0,257.0,301.0,189.0,121.0,-0.9996273,0.16968971,0.075943105,0.009114395565494923,1,0.052120876,0.5531317057459003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.36720671166387,44.47671261086266]}"
1_1_88_0,68.0,172.0,199.0,147.0,110.0,-0.99969125,0.16381615,0.071000576,0.004643926195322234,1,0.10008317,0.6719231620793219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.43925617173211,44.3710707334502]}"
1_1_89_0,33.0,248.0,184.0,104.0,70.0,-0.9995989,0.19043891,0.04943681,8.196483122149712E-4,1,0.052120876,0.5455097278338225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.36300292695591,44.354901058336054]}"
1_1_90_0,27.0,253.0,212.0,114.0,84.0,-0.9995571,0.14389746,0.06348609,0.0013349066125418515,1,0.052120876,0.12235748334114493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.59908018362253,44.012103945916046]}"
1_1_91_0,43.0,358.5,475.5,298.0,186.5,-0.9995054,0.11097731,0.05639266,0.0010313488008113424,1,0.06626005,0.7875877701083898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.36983469739708,44.168949794523314]}"
1_1_92_0,39.5,315.5,420.5,285.5,185.5,-0.9994949,0.083868794,0.032744814,0.0014143919752200801,1,0.06626005,0.5862814883302868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.41241484186435,43.89352632841227]}"
1_1_93_0,38.0,294.0,405.0,289.0,189.0,-0.99958473,0.1020251,0.057717014,0.0014843575911946683,1,0.06626005,0.7763571260643002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.81342278469529,44.15035466814204]}"
1_1_94_0,70.0,352.0,499.0,390.0,299.0,-0.999581,0.10594148,0.0497777,0.0016536765602324368,1,0.068755195,0.16066234013675051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.95571592569983,42.87402831246502]}"
1_1_95_0,78.5,547.5,924.25,514.5,508.5,-0.9994457,0.11068665,0.10132283,0.001938191399955415,1,0.07679512,0.016179818898508502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.49342458336452,40.51595069165128]}"
1_1_96_0,23.0,401.0,334.5,146.0,59.0,-0.9995557,0.12478305,0.05661598,6.82082428365523E-4,1,0.05128916,0.7203157627976686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.33431464941954,42.18546964718741]}"
1_1_97_0,39.5,270.5,382.5,291.5,209.0,-0.9995137,0.09782608,0.04618562,0.008108644164847433,1,0.08816191,0.5327167732551367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.52026591323228,41.61252415897598]}"
1_1_98_0,22.5,231.5,335.0,191.0,106.5,-0.9996242,0.12939586,0.067560025,0.0029564420870051484,1,0.07929027,0.5384451592376808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.75391771863177,41.34653300334819]}"
1_1_99_0,44.0,191.0,188.0,139.0,116.0,-0.9996866,0.1669082,0.07054823,7.750301050613246E-4,1,0.06404214,0.7225015944069729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.87331754273681,44.97446910979329]}"
1_1_100_0,43.0,265.5,164.5,83.5,57.0,-0.9996696,0.21000522,0.08112386,3.541268028142595E-4,1,0.052120876,0.04631220887395204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.43396068583766,45.01112037338537]}"
1_1_101_0,41.0,264.0,202.0,79.0,57.0,-0.99958223,0.16220866,0.05710519,0.0028534587970140933,1,0.052120876,0.324397938638037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.132490650769,44.81681477743032]}"
1_1_102_0,63.0,421.0,322.5,129.0,117.0,-0.9996462,0.21327476,0.109483436,0.0012227547077035149,1,0.05322983,0.4199341567757856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.96755996460465,44.863437340676114]}"
1_1_103_0,31.0,236.0,150.0,67.5,58.0,-0.99966115,0.20871328,0.0683327,3.7309346939327735E-4,1,0.052120876,0.7019820594677292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.61317458501951,44.835140409226355]}"
1_1_105_0,105.5,360.5,459.0,311.0,432.5,-0.9993243,0.0645848,0.07918972,0.013801365882457301,1,0.08733019,0.5013028652120908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.88787025033955,40.493043651906234]}"
1_1_106_0,28.0,237.0,131.0,44.0,32.0,-0.9996578,0.20684451,0.06765163,3.7114741757304076E-4,1,0.052120876,0.3160428531095262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.44608794217326,45.206773442266595]}"
1_1_107_0,25.0,226.0,147.0,56.0,43.0,-0.9996861,0.20634289,0.07184046,0.0013566817807600462,1,0.052120876,0.277533487669961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.26498758089477,45.41536225123915]}"
1_1_108_0,38.0,232.0,139.0,63.0,60.0,-0.99969155,0.2254059,0.07431458,6.417338196366282E-4,1,0.052120876,0.09463241596732197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.06717855533165,45.40000105988071]}"
1_1_110_0,31.5,278.0,182.5,88.0,62.0,-0.99969596,0.21217123,0.07865821,2.6566779782891706E-4,1,0.052120876,0.02208142472569563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.2410832457735,44.971235174770456]}"
1_1_111_0,53.0,281.5,186.5,107.5,78.5,-0.99965745,0.19999237,0.05621192,8.922290721678051E-4,1,0.052120876,0.24220623960923715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.20820490637472,44.81950972328267]}"
1_1_112_0,49.0,275.5,186.0,98.0,88.0,-0.9996532,0.18113327,0.05643097,8.72716633569679E-4,1,0.052120876,0.4156944972139085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.18637584497061,44.48722289968686]}"
1_1_113_0,74.0,308.0,194.0,119.0,104.0,-0.99967337,0.16948731,0.06700962,8.831228046766408E-4,1,0.052120876,0.1461518573169246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.95002909371877,44.38131152768917]}"
1_1_115_0,707.0,530.5,982.5,557.5,1331.0,-0.999171,-0.004278539,-0.016046615,0.005079012930379084,1,0.022456335,0.49664952187125355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.12289697435632,35.90247288699865]}"
1_1_116_0,380.0,609.0,952.5,1138.0,767.0,-0.9992512,-0.013197225,-0.0014795932,0.011125714198012305,1,0.022179097,0.769318837316586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.70464137807028,35.831056821911154]}"
1_1_117_0,126.0,616.0,1003.0,1249.0,734.0,-0.9991983,-0.024332901,-0.0020524098,0.01128440844987898,1,0.02328805,0.18494466144518207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.69817350802461,36.02024202074672]}"
1_1_118_0,44.0,578.0,979.0,1213.0,667.0,-0.9992121,-0.029387264,0.0012242806,0.012476879586828972,1,0.024119766,0.5521712555558407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.62325401332905,36.17520140725734]}"
1_1_119_0,21.857142857142858,409.85714285714283,615.0,397.0,113.0,-0.99952286,0.13340953,0.0665506,0.003053083981502754,1,0.033268645,0.058063091949419166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.05722097852349,36.42124996357768]}"
1_1_122_0,29.0,233.0,323.5,228.0,108.0,-0.99960464,0.13928416,0.07135326,5.742485435993444E-4,1,0.018020516,0.35973117298935187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.81578127584326,31.756029198559766]}"
1_1_124_0,50.5,316.0,376.5,327.0,178.5,-0.9995142,0.09401119,0.057290398,0.002355875564406891,1,0.055170503,0.35082152896393715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.08795708408593,43.32085033478607]}"
1_1_126_0,122.0,291.0,310.0,199.0,194.0,-0.9995825,0.10971031,0.065102175,0.0030273100517942964,1,0.12143055,0.36636464839123106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.15301340778359,43.37582723017419]}"
1_1_127_0,63.0,416.0,559.0,422.5,204.0,-0.999247,0.03354571,0.043951284,0.0033527707198043326,1,0.14499584,0.6708111005606848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.46635492744818,44.282946004078084]}"
1_1_128_0,75.0,336.0,546.5,279.5,301.0,-0.99928576,0.06130779,0.050020657,0.0024923385587640474,1,0.14194621,0.48579688112571884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.08232514348708,44.561603405211955]}"
1_1_129_0,104.5,392.5,483.0,323.5,307.0,-0.9993564,0.06025103,0.043315973,0.0031438731019130146,1,0.15414472,0.33803605393726166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.32702622688124,45.27226062647891]}"
1_1_130_0,90.0,573.0,756.0,501.0,249.0,-0.9993734,0.091743045,0.06746758,0.0043315220385499375,1,0.15525368,0.737193342747733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.41218651581578,45.409702864949196]}"
1_1_131_0,74.0,270.0,309.5,173.5,122.5,-0.9995642,0.117230184,0.0650627,0.006784383026117448,1,0.11782645,0.034658382666587495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.34974445500576,45.9298274144544]}"
1_1_132_0,103.0,312.5,329.0,194.0,154.0,-0.9995884,0.10096374,0.08100558,0.0028909320481810097,1,0.11838093,0.74037660066444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.47802387757802,45.8193346345077]}"
1_1_133_0,92.0,321.5,396.0,256.0,191.5,-0.9994845,0.1020615,0.049409725,0.0037213689560970154,1,0.11948988,0.3132099722329582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.42789788472416,45.73606080766982]}"
1_1_134_0,89.0,318.0,401.0,253.0,184.0,-0.9995596,0.14625868,0.06495098,8.548541828741958E-4,1,0.113945104,0.527848640329634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.12256051965193,45.895871096714686]}"
1_1_135_0,66.0,280.0,275.0,165.0,122.0,-0.9995827,0.11913816,0.07555398,0.002045453440821867,1,0.11810369,0.4650945230037138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.36241070051184,46.04166766732728]}"
1_1_136_0,111.5,259.5,293.0,241.0,217.0,-0.99961877,0.13967489,0.08735003,0.0023712691986110717,1,0.07762684,0.5417305540222617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.96901556618666,43.91400791689019]}"
1_1_137_0,140.5,308.5,310.5,271.5,245.5,-0.99957925,0.13576016,0.09811256,0.0015283028885247256,1,0.0809537,0.24721216354388698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.00378036768207,44.08971838646397]}"
1_1_138_0,135.5,326.0,374.5,355.5,271.0,-0.9995377,0.0953618,0.06389207,0.004081179067890248,1,0.0809537,0.7036992886301229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.91457765996901,44.185658458807936]}"
1_1_139_0,49.5,308.0,419.0,239.0,122.0,-0.99956787,0.16876516,0.08140924,8.46327203468807E-4,1,0.030496256,0.7227941581749203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.18975907718593,31.975128296356516]}"
1_1_140_0,78.0,334.0,456.0,303.0,167.0,-0.99954414,0.13324898,0.06384217,0.004687100861105461,1,0.031050734,0.06759780758885314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.15526377027574,32.28908948815629]}"
1_1_142_0,36.5,293.0,348.0,196.0,109.0,-0.9995912,0.1673562,0.075931296,6.13385512681791E-4,1,0.041031327,0.7495302841427807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9520648530079,32.84640429042404]}"
